raw_id,raw_file,commons_title,page_url,download_url,orig_width,orig_height,author,license,genus,group,categories
35,00035.jpg,File:20120920Populus x canadensis08.jpg,https://commons.wikimedia.org/wiki/File:20120920Populus_x_canadensis08.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e6/20120920Populus_x_canadensis08.jpg/1280px-20120920Populus_x_canadensis08.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2500,1875,AnRo0002,CC0,Populus,broadleaf,Category:CC-Zero|Category:Ketsch photographs taken on 2012-09-20|Category:Populus in Hockenheimer Rheinbogen in September 2012|Category:Populus x canadensis in Hockenheimer Rheinbogen|Category:Populus x canadensis in September|Category:Self-published work|Category:Solitary Populus × canadensis|Category:Taken with Canon PowerShot A1200
36,00036.jpg,File:20120920Populus x canadensis2.jpg,https://commons.wikimedia.org/wiki/File:20120920Populus_x_canadensis2.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/78/20120920Populus_x_canadensis2.jpg/1280px-20120920Populus_x_canadensis2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2063,2750,AnRo0002,CC0,Populus,broadleaf,Category:CC-Zero|Category:Hockenheim photographs taken on 2012-09-20|Category:Populus in Hockenheimer Rheinbogen in September 2012|Category:Populus x canadensis in Hockenheimer Rheinbogen|Category:Populus x canadensis in September|Category:Self-published work|Category:Solitary Populus × canadensis|Category:Taken with Canon PowerShot A1200
37,00037.jpg,File:20120924Betula pendula1.jpg,https://commons.wikimedia.org/wiki/File:20120924Betula_pendula1.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5f/20120924Betula_pendula1.jpg/1280px-20120924Betula_pendula1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1875,2500,AnRo0002,CC0,Betula,broadleaf,Category:Betula in September|Category:Betula pendula in Reilingen|Category:CC-Zero|Category:Fagales in Reilingen in September|Category:Reilingen photographs taken on 2012-09-24|Category:Self-published work|Category:Solitary Betula pendula|Category:Taken with Canon PowerShot A1200
38,00038.jpg,File:20120924Betula pendula2.jpg,https://commons.wikimedia.org/wiki/File:20120924Betula_pendula2.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bf/20120924Betula_pendula2.jpg/1280px-20120924Betula_pendula2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1875,2500,AnRo0002,CC0,Betula,broadleaf,Category:Betula in September|Category:Betula pendula in Reilingen|Category:CC-Zero|Category:Fagales in Reilingen in September|Category:Reilingen photographs taken on 2012-09-24|Category:Self-published work|Category:Solitary Betula pendula|Category:Taken with Canon PowerShot A1200
39,00039.jpg,File:20121021Populus x canadensis3.jpg,https://commons.wikimedia.org/wiki/File:20121021Populus_x_canadensis3.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a6/20121021Populus_x_canadensis3.jpg/1280px-20121021Populus_x_canadensis3.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1875,2500,AnRo0002,CC0,Populus,broadleaf,Category:Altlußheim photographs taken on 2012-10-21|Category:Autumn 2012 in Hockenheimer Rheinbogen|Category:CC-Zero|Category:Populus in Hockenheimer Rheinbogen in October 2012|Category:Populus x canadensis in Hockenheimer Rheinbogen|Category:Populus x canadensis in October|Category:Populus × canadensis in autumn|Category:Self-published work|Category:Solitary Populus × canadensis|Category:Taken with Canon PowerShot A1200
40,00040.jpg,File:20121021Populus x canadensis4.jpg,https://commons.wikimedia.org/wiki/File:20121021Populus_x_canadensis4.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5d/20121021Populus_x_canadensis4.jpg/1280px-20121021Populus_x_canadensis4.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1875,2500,AnRo0002,CC0,Populus,broadleaf,Category:Altlußheim photographs taken on 2012-10-21|Category:Autumn 2012 in Hockenheimer Rheinbogen|Category:CC-Zero|Category:Populus in Hockenheimer Rheinbogen in October 2012|Category:Populus x canadensis in Hockenheimer Rheinbogen|Category:Populus x canadensis in October|Category:Populus × canadensis in autumn|Category:Self-published work|Category:Solitary Populus × canadensis|Category:Taken with Canon PowerShot A1200
41,00041.jpg,File:20121022Populus x canadensis.jpg,https://commons.wikimedia.org/wiki/File:20121022Populus_x_canadensis.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cc/20121022Populus_x_canadensis.jpg/1280px-20121022Populus_x_canadensis.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2750,2063,AnRo0002,CC0,Populus,broadleaf,Category:Autumn 2012 in Hockenheimer Rheinbogen|Category:CC-Zero|Category:Hockenheim photographs taken on 2012-10-22|Category:Populus in Hockenheimer Rheinbogen in October 2012|Category:Populus x canadensis in Hockenheimer Rheinbogen|Category:Populus x canadensis in October|Category:Populus × canadensis in autumn|Category:Self-published work|Category:Solitary Populus × canadensis|Category:Taken with Canon PowerShot A1200
42,00042.jpg,File:20130107Populus x canadensis1.jpg,https://commons.wikimedia.org/wiki/File:20130107Populus_x_canadensis1.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/09/20130107Populus_x_canadensis1.jpg/1280px-20130107Populus_x_canadensis1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2500,1875,AnRo0002,CC0,Populus,broadleaf,Category:CC-Zero|Category:Hockenheim photographs taken on 2013-01-07|Category:Populus in Hockenheimer Rheinbogen in January 2013|Category:Populus x canadensis in Hockenheimer Rheinbogen|Category:Populus x canadensis in January|Category:Self-published work|Category:Solitary Populus × canadensis|Category:Taken with Canon PowerShot A1200
43,00043.jpg,File:20130107Populus x canadensis2.jpg,https://commons.wikimedia.org/wiki/File:20130107Populus_x_canadensis2.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ad/20130107Populus_x_canadensis2.jpg/1280px-20130107Populus_x_canadensis2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2000,1500,AnRo0002,CC0,Populus,broadleaf,Category:CC-Zero|Category:Hockenheim photographs taken on 2013-01-07|Category:Populus in Hockenheimer Rheinbogen in January 2013|Category:Populus x canadensis in Hockenheimer Rheinbogen|Category:Populus x canadensis in January|Category:Self-published work|Category:Solitary Populus × canadensis|Category:Taken with Canon PowerShot A1200
44,00044.jpg,File:20130116Alnus glutinosa09.jpg,https://commons.wikimedia.org/wiki/File:20130116Alnus_glutinosa09.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2f/20130116Alnus_glutinosa09.jpg/1280px-20130116Alnus_glutinosa09.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2000,1500,AnRo0002,CC0,Alnus,broadleaf,Category:Alnus glutinosa in Hockenheimer Rheinbogen|Category:Alnus glutinosa in winter|Category:Alnus in January|Category:CC-Zero|Category:Fagales in Hockenheimer Rheinbogen in January 2013|Category:Hockenheim photographs taken on 2013-01-16|Category:Self-published work|Category:Snow in Hockenheim in January 2013|Category:Solitary Alnus glutinosa|Category:Taken with Canon PowerShot A1200|Category:Winter 2012-2013 in Hockenheimer Rheinbogen
45,00045.jpg,File:20130116Alnus glutinosa10.jpg,https://commons.wikimedia.org/wiki/File:20130116Alnus_glutinosa10.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0d/20130116Alnus_glutinosa10.jpg/1280px-20130116Alnus_glutinosa10.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1500,2000,AnRo0002,CC0,Alnus,broadleaf,Category:Alnus glutinosa in Hockenheimer Rheinbogen|Category:Alnus glutinosa in winter|Category:Alnus in January|Category:CC-Zero|Category:Fagales in Hockenheimer Rheinbogen in January 2013|Category:Hockenheim photographs taken on 2013-01-16|Category:Self-published work|Category:Snow in Hockenheim in January 2013|Category:Solitary Alnus glutinosa|Category:Taken with Canon PowerShot A1200|Category:Winter 2012-2013 in Hockenheimer Rheinbogen
46,00046.jpg,File:20130314Alnus glutinosa1.jpg,https://commons.wikimedia.org/wiki/File:20130314Alnus_glutinosa1.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3d/20130314Alnus_glutinosa1.jpg/1280px-20130314Alnus_glutinosa1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1500,2000,AnRo0002,CC0,Alnus,broadleaf,Category:Alnus glutinosa in Hockenheimer Rheinbogen|Category:Alnus glutinosa in winter|Category:Alnus in the Northern Hemisphere in March 2013|Category:CC-Zero|Category:Fagales in Hockenheimer Rheinbogen in March 2013|Category:Hockenheim photographs taken on 2013-03-14|Category:Self-published work|Category:Solitary Alnus glutinosa|Category:Taken with Canon PowerShot A1200
47,00047.jpg,File:20130314Birke Hockenheim.jpg,https://commons.wikimedia.org/wiki/File:20130314Birke_Hockenheim.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/20130314Birke_Hockenheim.jpg/1280px-20130314Birke_Hockenheim.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1500,2000,AnRo0002,CC0,Betula,broadleaf,Category:Betula in March|Category:Betula pendula in Hockenheimer Rheinbogen|Category:CC-Zero|Category:Fagales in Hockenheimer Rheinbogen in March|Category:Self-published work|Category:Solitary Betula pendula|Category:Taken with Canon PowerShot A1200
48,00048.jpg,File:20130407Betula pendula5.jpg,https://commons.wikimedia.org/wiki/File:20130407Betula_pendula5.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/eb/20130407Betula_pendula5.jpg/1280px-20130407Betula_pendula5.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1500,2000,AnRo0002,CC0,Betula,broadleaf,"Category:Betula in April|Category:Betula pendula in Saarbrücken|Category:CC-Zero|Category:Fagales in Saarbrücken in April 2013|Category:Saarbrücken photographs taken on 2013-04-07|Category:Self-published work|Category:Solitary Betula pendula|Category:Taken with Canon PowerShot A1200|Category:Trees in Naturschutzgebiet ""St. Arnualer Wiesen"""
49,00049.jpg,File:20130425Quercus robur01.jpg,https://commons.wikimedia.org/wiki/File:20130425Quercus_robur01.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/58/20130425Quercus_robur01.jpg/1280px-20130425Quercus_robur01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2000,1500,AnRo0002,CC0,Quercus,broadleaf,Category:CC-Zero|Category:Ketsch photographs taken on 2013-04-25|Category:Quercus in Hockenheimer Rheinbogen in April 2013|Category:Quercus robur in Hockenheimer Rheinbogen|Category:Quercus robur in spring|Category:Quercus robur in the Northern Hemisphere in April 2013|Category:Self-published work|Category:Solitary Quercus robur|Category:Taken with Canon PowerShot A1200|Category:Trees in Naturschutzgebiet Karl-Ludwig-See|Category:Trees in spring 2013 in Hockenheimer Rheinbogen
50,00050.jpg,File:20130425Quercus robur06.jpg,https://commons.wikimedia.org/wiki/File:20130425Quercus_robur06.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/af/20130425Quercus_robur06.jpg/1280px-20130425Quercus_robur06.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2250,1688,AnRo0002,CC0,Quercus,broadleaf,Category:CC-Zero|Category:Fagales in Ketsch|Category:Ketsch photographs taken on 2013-04-25|Category:Quercus in Rhein-Neckar-Kreis in April 2013|Category:Quercus robur in Rhein-Neckar-Kreis|Category:Quercus robur in spring|Category:Quercus robur in the Northern Hemisphere in April 2013|Category:Self-published work|Category:Solitary Quercus robur|Category:Taken with Canon PowerShot A1200
51,00051.jpg,File:20130425Schwarzpappeln Hockenheim1.jpg,https://commons.wikimedia.org/wiki/File:20130425Schwarzpappeln_Hockenheim1.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/74/20130425Schwarzpappeln_Hockenheim1.jpg/1280px-20130425Schwarzpappeln_Hockenheim1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2250,1688,AnRo0002,CC0,Populus,broadleaf,Category:CC-Zero|Category:Populus in Hockenheimer Rheinbogen in April|Category:Populus x canadensis in April|Category:Populus x canadensis in Hockenheimer Rheinbogen|Category:Self-published work|Category:Solitary Populus × canadensis|Category:Taken with Canon PowerShot A1200
52,00052.jpg,File:20130425Schwarzpappeln Hockenheim2.jpg,https://commons.wikimedia.org/wiki/File:20130425Schwarzpappeln_Hockenheim2.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/41/20130425Schwarzpappeln_Hockenheim2.jpg/1280px-20130425Schwarzpappeln_Hockenheim2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2250,1688,AnRo0002,CC0,Populus,broadleaf,Category:CC-Zero|Category:Populus in Hockenheimer Rheinbogen in April|Category:Populus x canadensis in April|Category:Populus x canadensis in Hockenheimer Rheinbogen|Category:Self-published work|Category:Solitary Populus × canadensis|Category:Taken with Canon PowerShot A1200
53,00053.jpg,File:20130820Walnuss Hockenheim4.jpg,https://commons.wikimedia.org/wiki/File:20130820Walnuss_Hockenheim4.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5d/20130820Walnuss_Hockenheim4.jpg/1280px-20130820Walnuss_Hockenheim4.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,3648,2736,AnRo0002,CC0,Juglans,broadleaf,Category:August 2013 in agriculture in Hockenheim|Category:CC-Zero|Category:Fagales in Hockenheim in August|Category:Hockenheim photographs taken on 2013-08-20|Category:Juglandaceae in August|Category:Juglans regia in Hockenheim|Category:Self-published work|Category:Solitary Juglans regia
54,00054.jpg,File:20130820Walnuss Hockenheim5.jpg,https://commons.wikimedia.org/wiki/File:20130820Walnuss_Hockenheim5.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3f/20130820Walnuss_Hockenheim5.jpg/1280px-20130820Walnuss_Hockenheim5.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,3648,2736,AnRo0002,CC0,Juglans,broadleaf,Category:August 2013 in agriculture in Hockenheim|Category:CC-Zero|Category:Hockenheim photographs taken on 2013-08-20|Category:Juglandaceae in August|Category:Juglans regia in Hockenheim|Category:Self-published work|Category:Solitary Juglans regia|Category:Trees in Hockenheim in August
55,00055.jpg,File:20130820Walnuss Reilingen1.jpg,https://commons.wikimedia.org/wiki/File:20130820Walnuss_Reilingen1.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/15/20130820Walnuss_Reilingen1.jpg/1280px-20130820Walnuss_Reilingen1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,3648,2736,AnRo0002,CC0,Juglans,broadleaf,Category:CC-Zero|Category:Fagales in Reilingen in August|Category:Juglandaceae in August|Category:Juglans regia in Reilingen|Category:Self-published work|Category:Solitary Juglans regia|Category:Summer 2013 in Reilingen
56,00056.jpg,File:20130820Walnuss Reilingen2.jpg,https://commons.wikimedia.org/wiki/File:20130820Walnuss_Reilingen2.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f6/20130820Walnuss_Reilingen2.jpg/1280px-20130820Walnuss_Reilingen2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,3648,2736,AnRo0002,CC0,Juglans,broadleaf,Category:CC-Zero|Category:Fagales in Reilingen in August|Category:Juglandaceae in August|Category:Juglans regia in Reilingen|Category:Self-published work|Category:Solitary Juglans regia|Category:Summer 2013 in Reilingen
57,00057.jpg,File:20130909Juglans regia1.jpg,https://commons.wikimedia.org/wiki/File:20130909Juglans_regia1.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6b/20130909Juglans_regia1.jpg/1280px-20130909Juglans_regia1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,3000,2250,AnRo0002,CC0,Juglans,broadleaf,Category:CC-Zero|Category:Fagales in Ketsch|Category:Fagales in Rhein-Neckar-Kreis in September|Category:Flora of Ketsch in September|Category:Juglandaceae in September|Category:Juglans regia in Rhein-Neckar-Kreis|Category:Ketsch photographs taken on 2013-09-09|Category:Self-published work|Category:September 2013 in agriculture in Ketsch|Category:Solitary Juglans regia|Category:Taken with Canon Digital IXUS 510 HS
58,00058.jpg,File:20130909Juglans regia2.jpg,https://commons.wikimedia.org/wiki/File:20130909Juglans_regia2.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ce/20130909Juglans_regia2.jpg/1280px-20130909Juglans_regia2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,3000,2250,AnRo0002,CC0,Juglans,broadleaf,Category:CC-Zero|Category:Diseases and disorders of Juglans regia|Category:Fagales in Ketsch|Category:Fagales in Rhein-Neckar-Kreis in September|Category:Flora of Ketsch in September|Category:Juglandaceae in September|Category:Juglans regia in Rhein-Neckar-Kreis|Category:Ketsch photographs taken on 2013-09-09|Category:Self-published work|Category:September 2013 in agriculture in Ketsch|Category:Solitary Juglans regia|Category:Taken with Canon Digital IXUS 510 HS
59,00059.jpg,File:20130909Juglans regia3.jpg,https://commons.wikimedia.org/wiki/File:20130909Juglans_regia3.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/af/20130909Juglans_regia3.jpg/1280px-20130909Juglans_regia3.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,3000,2250,AnRo0002,CC0,Juglans,broadleaf,Category:CC-Zero|Category:Diseases and disorders of Juglans regia|Category:Fagales in Ketsch|Category:Fagales in Rhein-Neckar-Kreis in September|Category:Flora of Ketsch in September|Category:Juglandaceae in September|Category:Juglans regia in Rhein-Neckar-Kreis|Category:Ketsch photographs taken on 2013-09-09|Category:Self-published work|Category:September 2013 in agriculture in Ketsch|Category:Solitary Juglans regia|Category:Taken with Canon Digital IXUS 510 HS
